last modified,url,level_1,level_1,level_2,level_2,level_3,level_3,level_4,level_4,level_5,level_5,level_6,level_6,level_7,level_7,level_8,level_8
2023-07-24,https://www.essex.ac.uk/departments/law/research/criminal-justice,departments,departments,law,law,research,research,criminal-justice,criminal-justice,,,,,,,,
2024-01-11,https://www.essex.ac.uk/departments/government/research/international-relations-and-conflict,departments,departments,government,government,research,research,international-relations-and-conflict,international-relations-and-conflict,,,,,,,,
2021-10-01,https://www.essex.ac.uk/research/gcrf,research,research,gcrf,gcrf,,,,,,,,,,,,
2024-02-14,https://www.essex.ac.uk/departments/life-sciences/research/ecology-and-environmental-microbiology-group,departments,departments,life-sciences,life-sciences,research,research,ecology-and-environmental-microbiology-group,ecology-and-environmental-microbiology-group,,,,,,,,
2024-02-07,https://www.essex.ac.uk/departments/government/research/political-behaviour,departments,departments,government,government,research,research,political-behaviour,political-behaviour,,,,,,,,
2024-02-19,https://www.essex.ac.uk/departments/computer-science-and-electronic-engineering/research/communications-and-networks,departments,departments,computer-science-and-electronic-engineering,computer-science-and-electronic-engineering,research,research,communications-and-networks,communications-and-networks,,,,,,,,
2024-03-13,https://www.essex.ac.uk/departments/psychology/facilities/centre-for-brain-science/babylab,departments,departments,psychology,psychology,facilities,facilities,centre-for-brain-science,centre-for-brain-science,babylab,babylab,,,,,,
2023-07-24,https://www.essex.ac.uk/departments/literature-film-and-theatre-studies/research/american-literatures-and-cultures,departments,departments,literature-film-and-theatre-studies,literature-film-and-theatre-studies,research,research,american-literatures-and-cultures,american-literatures-and-cultures,,,,,,,,
2023-07-24,https://www.essex.ac.uk/departments/literature-film-and-theatre-studies/research/comparative-literature-and-translation,departments,departments,literature-film-and-theatre-studies,literature-film-and-theatre-studies,research,research,comparative-literature-and-translation,comparative-literature-and-translation,,,,,,,,
2023-07-24,https://www.essex.ac.uk/departments/literature-film-and-theatre-studies/research/creative-writing-and-scriptwriting,departments,departments,literature-film-and-theatre-studies,literature-film-and-theatre-studies,research,research,creative-writing-and-scriptwriting,creative-writing-and-scriptwriting,,,,,,,,
2023-07-24,https://www.essex.ac.uk/departments/literature-film-and-theatre-studies/research/ecocriticism-green-writing-and-literary-geographies,departments,departments,literature-film-and-theatre-studies,literature-film-and-theatre-studies,research,research,ecocriticism-green-writing-and-literary-geographies,ecocriticism-green-writing-and-literary-geographies,,,,,,,,
2024-03-05,https://www.essex.ac.uk/departments/literature-film-and-theatre-studies/research/speculative-humanities,departments,departments,literature-film-and-theatre-studies,literature-film-and-theatre-studies,research,research,speculative-humanities,speculative-humanities,,,,,,,,
2023-07-24,https://www.essex.ac.uk/departments/literature-film-and-theatre-studies/research/human-rights-and-the-humanities,departments,departments,literature-film-and-theatre-studies,literature-film-and-theatre-studies,research,research,human-rights-and-the-humanities,human-rights-and-the-humanities,,,,,,,,
2024-03-14,https://www.essex.ac.uk/departments/health-and-social-care/research/public-health-and-social-policy,departments,departments,health-and-social-care,health-and-social-care,research,research,public-health-and-social-policy,public-health-and-social-policy,,,,,,,,
2021-09-20,https://www.essex.ac.uk/departments/psychology/research/interacting-with-the-world,departments,departments,psychology,psychology,research,research,interacting-with-the-world,interacting-with-the-world,,,,,,,,
2022-07-04,https://www.essex.ac.uk/departments/psychology/research/experiencing-the-world,departments,departments,psychology,psychology,research,research,experiencing-the-world,experiencing-the-world,,,,,,,,
2022-07-04,https://www.essex.ac.uk/departments/psychology/research/thinking-about-the-world,departments,departments,psychology,psychology,research,research,thinking-about-the-world,thinking-about-the-world,,,,,,,,
2024-04-30,https://www.essex.ac.uk/departments/psychosocial-and-psychoanalytic-studies/research/political-and-social-issues,departments,departments,psychosocial-and-psychoanalytic-studies,psychosocial-and-psychoanalytic-studies,research,research,political-and-social-issues,political-and-social-issues,,,,,,,,
2024-05-06,https://www.essex.ac.uk/departments/computer-science-and-electronic-engineering/research/artificial-intelligence,departments,departments,computer-science-and-electronic-engineering,computer-science-and-electronic-engineering,research,research,artificial-intelligence,artificial-intelligence,,,,,,,,
2024-01-31,https://www.essex.ac.uk/research/essexlab,research,research,essexlab,essexlab,,,,,,,,,,,,
2024-09-09,https://www.essex.ac.uk/departments/economics/research/macroeconomics,departments,departments,economics,economics,research,research,macroeconomics,macroeconomics,,,,,,,,
2024-09-09,https://www.essex.ac.uk/departments/economics/research/behavioural-experimental-and-development-economics,departments,departments,economics,economics,research,research,behavioural-experimental-and-development-economics,behavioural-experimental-and-development-economics,,,,,,,,
2024-09-10,https://www.essex.ac.uk/departments/economics/research/applied-economics,departments,departments,economics,economics,research,research,applied-economics,applied-economics,,,,,,,,
2024-09-18,https://www.essex.ac.uk/centres-and-institutes/human-rights/human-rights-centre-clinic,centres-and-institutes,centres-and-institutes,human-rights,human-rights,human-rights-centre-clinic,human-rights-centre-clinic,,,,,,,,,,
2024-09-11,https://www.essex.ac.uk/departments/sport-rehabilitation-and-exercise-sciences/research/professional-practice,departments,departments,sport-rehabilitation-and-exercise-sciences,sport-rehabilitation-and-exercise-sciences,research,research,professional-practice,professional-practice,,,,,,,,
2024-09-13,https://www.essex.ac.uk/departments/government/research/political-institutions,departments,departments,government,government,research,research,political-institutions,political-institutions,,,,,,,,
2024-09-04,https://www.essex.ac.uk/departments/psychology/facilities/eepru,departments,departments,psychology,psychology,facilities,facilities,eepru,eepru,,,,,,,,
2024-09-11,https://www.essex.ac.uk/departments/economics/research/microeconomics,departments,departments,economics,economics,research,research,microeconomics,microeconomics,,,,,,,,
2024-11-01,https://www.essex.ac.uk/departments/life-sciences/research/plant-productivity-group,departments,departments,life-sciences,life-sciences,research,research,plant-productivity-group,plant-productivity-group,,,,,,,,
2024-10-28,https://www.essex.ac.uk/postgraduate/research/doctoral-training-partnerships/chase,postgraduate,postgraduate,research,research,doctoral-training-partnerships,doctoral-training-partnerships,chase,chase,,,,,,,,
2024-02-28,https://www.essex.ac.uk/centres-and-institutes/work-organisation-and-society/the-future-of-creative-work,centres-and-institutes,centres-and-institutes,work-organisation-and-society,work-organisation-and-society,the-future-of-creative-work,the-future-of-creative-work,,,,,,,,,,
2024-10-21,https://www.essex.ac.uk/departments/sport-rehabilitation-and-exercise-sciences/research/health-exercise-and-active-lifestyle,departments,departments,sport-rehabilitation-and-exercise-sciences,sport-rehabilitation-and-exercise-sciences,research,research,health-exercise-and-active-lifestyle,health-exercise-and-active-lifestyle,,,,,,,,
2024-10-18,"https://www.essex.ac.uk/departments/psychosocial-and-psychoanalytic-studies/research/psychoanalysis,-law-and-social-phenomena",departments,departments,psychosocial-and-psychoanalytic-studies,psychosocial-and-psychoanalytic-studies,research,research,"psychoanalysis,-law-and-social-phenomena","psychoanalysis,-law-and-social-phenomena",,,,,,,,
2024-11-20,https://www.essex.ac.uk/departments/psychosocial-and-psychoanalytic-studies/research/synchronicity,departments,departments,psychosocial-and-psychoanalytic-studies,psychosocial-and-psychoanalytic-studies,research,research,synchronicity,synchronicity,,,,,,,,
2024-11-12,https://www.essex.ac.uk/departments/computer-science-and-electronic-engineering/research/brain-computer-interfaces-and-neural-engineering,departments,departments,computer-science-and-electronic-engineering,computer-science-and-electronic-engineering,research,research,brain-computer-interfaces-and-neural-engineering,brain-computer-interfaces-and-neural-engineering,,,,,,,,
2024-05-31,https://www.essex.ac.uk/departments/psychosocial-and-psychoanalytic-studies/research/gender,departments,departments,psychosocial-and-psychoanalytic-studies,psychosocial-and-psychoanalytic-studies,research,research,gender,gender,,,,,,,,
2024-04-30,https://www.essex.ac.uk/departments/psychosocial-and-psychoanalytic-studies/research/jungian-theory,departments,departments,psychosocial-and-psychoanalytic-studies,psychosocial-and-psychoanalytic-studies,research,research,jungian-theory,jungian-theory,,,,,,,,
2024-04-30,https://www.essex.ac.uk/departments/psychosocial-and-psychoanalytic-studies/research/philosophical-issues-in-psychoanalysis,departments,departments,psychosocial-and-psychoanalytic-studies,psychosocial-and-psychoanalytic-studies,research,research,philosophical-issues-in-psychoanalysis,philosophical-issues-in-psychoanalysis,,,,,,,,
2024-04-30,https://www.essex.ac.uk/departments/psychosocial-and-psychoanalytic-studies/research/psychoanalysis-and-counselling,departments,departments,psychosocial-and-psychoanalytic-studies,psychosocial-and-psychoanalytic-studies,research,research,psychoanalysis-and-counselling,psychoanalysis-and-counselling,,,,,,,,
2024-05-30,https://www.essex.ac.uk/departments/psychosocial-and-psychoanalytic-studies/research/psychoanalytic-theory,departments,departments,psychosocial-and-psychoanalytic-studies,psychosocial-and-psychoanalytic-studies,research,research,psychoanalytic-theory,psychoanalytic-theory,,,,,,,,
2024-05-30,https://www.essex.ac.uk/departments/psychosocial-and-psychoanalytic-studies/research/research-methodology,departments,departments,psychosocial-and-psychoanalytic-studies,psychosocial-and-psychoanalytic-studies,research,research,research-methodology,research-methodology,,,,,,,,
2024-05-31,https://www.essex.ac.uk/departments/psychosocial-and-psychoanalytic-studies/research/trauma-and-violence,departments,departments,psychosocial-and-psychoanalytic-studies,psychosocial-and-psychoanalytic-studies,research,research,trauma-and-violence,trauma-and-violence,,,,,,,,
2024-11-06,https://www.essex.ac.uk/departments/health-and-social-care/research/neuro-developmental-and-acquired-disorders,departments,departments,health-and-social-care,health-and-social-care,research,research,neuro-developmental-and-acquired-disorders,neuro-developmental-and-acquired-disorders,,,,,,,,
2024-11-12,https://www.essex.ac.uk/departments/economics/research/econometrics,departments,departments,economics,economics,research,research,econometrics,econometrics,,,,,,,,
2024-07-16,https://www.essex.ac.uk/departments/health-and-social-care/research/pedagogy-research-for-health-and-social-care,departments,departments,health-and-social-care,health-and-social-care,research,research,pedagogy-research-for-health-and-social-care,pedagogy-research-for-health-and-social-care,,,,,,,,
2024-05-03,https://www.essex.ac.uk/departments/government/research/c2r-lab,departments,departments,government,government,research,research,c2r-lab,c2r-lab,,,,,,,,
2024-12-03,https://www.essex.ac.uk/departments/mathematics-statistics-and-actuarial-science/research/data-science,departments,departments,mathematics-statistics-and-actuarial-science,mathematics-statistics-and-actuarial-science,research,research,data-science,data-science,,,,,,,,
2024-12-05,https://www.essex.ac.uk/postgraduate/research/doctoral-training-partnerships/aries,postgraduate,postgraduate,research,research,doctoral-training-partnerships,doctoral-training-partnerships,aries,aries,,,,,,,,
2025-01-09,https://www.essex.ac.uk/departments/sport-rehabilitation-and-exercise-sciences/research/human-performance,departments,departments,sport-rehabilitation-and-exercise-sciences,sport-rehabilitation-and-exercise-sciences,research,research,human-performance,human-performance,,,,,,,,
2025-01-23,https://www.essex.ac.uk/departments/life-sciences/research/ecology-and-environmental-microbiology-group/coral-reef-research-unit,departments,departments,life-sciences,life-sciences,research,research,ecology-and-environmental-microbiology-group,ecology-and-environmental-microbiology-group,coral-reef-research-unit,coral-reef-research-unit,,,,,,
2025-01-23,https://www.essex.ac.uk/departments/government/research/political-economy-political-science-institutions,departments,departments,government,government,research,research,political-economy-political-science-institutions,political-economy-political-science-institutions,,,,,,,,
2025-02-06,https://www.essex.ac.uk/departments/mathematics-statistics-and-actuarial-science/research/mathematics,departments,departments,mathematics-statistics-and-actuarial-science,mathematics-statistics-and-actuarial-science,research,research,mathematics,mathematics,,,,,,,,
2025-02-19,https://www.essex.ac.uk/departments/philosophical-historical-and-interdisciplinary-studies/research/classical-german-philosophy,departments,departments,philosophical-historical-and-interdisciplinary-studies,philosophical-historical-and-interdisciplinary-studies,research,research,classical-german-philosophy,classical-german-philosophy,,,,,,,,
2025-02-19,https://www.essex.ac.uk/departments/philosophical-historical-and-interdisciplinary-studies/research/critical-theory,departments,departments,philosophical-historical-and-interdisciplinary-studies,philosophical-historical-and-interdisciplinary-studies,research,research,critical-theory,critical-theory,,,,,,,,
2025-02-19,"https://www.essex.ac.uk/departments/philosophical-historical-and-interdisciplinary-studies/research/feminism,-race-and-gender",departments,departments,philosophical-historical-and-interdisciplinary-studies,philosophical-historical-and-interdisciplinary-studies,research,research,"feminism,-race-and-gender","feminism,-race-and-gender",,,,,,,,
